"id","chemical_name","chemical_id","protein_name","protein_id","relation_name","relation_type","relation_id","evidence_type","source_type","source_link","dikb_link"
28,rabeprazole,,cyp3a5,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a5.html
29,rabeprazole,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a4.html
30,rabeprazole,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rabeprazole_substrate_of_cyp3a4.html
31,R-demethylcitalopram,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-demethylcitalopram_substrate_of_cyp2d6.html
32,ranolazine,,p-glycoprotein,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_substrate_of_p-glycoprotein.html
34,iloperidone,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2d6.html
35,iloperidone,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2d6.html
36,cinacalcet,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_substrate_of_cyp3a4.html
37,cinacalcet,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_substrate_of_cyp3a4.html
38,trazodone,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=4844,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/trazodone_substrate_of_cyp3a4.html
39,haloperidol,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/9431831,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/haloperidol_substrate_of_cyp3a4.html
40,venlafaxine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
41,venlafaxine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/10192828,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
42,venlafaxine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/10192828,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp2d6.html
43,posaconazole,,p-glycoprotein,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/posaconazole_substrate_of_p-glycoprotein.html
44,tamoxifen,,cyp3a5,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tamoxifen_substrate_of_cyp3a5.html
48,aripiprazole,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp3a4.html
49,aripiprazole,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/15770075,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp3a4.html
50,zaleplon,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/71be4cb7-a42f-43be-9b9b-f090edb2fd21,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zaleplon_substrate_of_cyp3a4.html
51,iloperidone,,cyp2c9,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2c9.html
52,iloperidone,,cyp2c8,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2c8.html
239,ziprasidone,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/10771458,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_substrate_of_cyp3a4.html
53,valsartan,,oatp1b3,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/valsartan_substrate_of_oatp1b3.html
54,valsartan,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/valsartan_substrate_of_oatp1b1.html
55,tamoxifen,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tamoxifen_substrate_of_cyp3a4.html
56,mirtazapine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/31f48378-27db-424f-a4c5-82584a553c35,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a4.html
57,mirtazapine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/10997935,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a4.html
58,mirtazapine,,cyp3a5,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/31f48378-27db-424f-a4c5-82584a553c35,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp3a5.html
61,pimozide,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pimozide_substrate_of_cyp2d6.html
62,ranolazine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=10bd89e9-2d00-430c-8f55-81a37fed5fab,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ranolazine_substrate_of_cyp2d6.html
63,aripiprazole,,cyp2c8,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2c8.html
64,aripiprazole,,cyp2c9,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2c9.html
65,perphenazine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/11136295,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/perphenazine_substrate_of_cyp3a4.html
66,perphenazine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/11136295,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/perphenazine_substrate_of_cyp3a4.html
67,venlafaxine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/10192828,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/venlafaxine_substrate_of_cyp3a4.html
68,R-citalopram,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/R-citalopram_substrate_of_cyp2d6.html
69,simvastatin-acid,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/simvastatin-acid_substrate_of_oatp1b1.html
70,demethylcitalopram,,cyp2c19,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/demethylcitalopram_substrate_of_cyp2c19.html
71,iloperidone,,cyp2b6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2b6.html
72,quetiapine,,cyp1a2,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/16390352,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp1a2.html
75,pravastatin,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/pravastatin_substrate_of_oatp1b1.html
76,fentanyl,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/fentanyl_substrate_of_cyp3a4.html
78,demethylcitalopram,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/11454728,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/demethylcitalopram_substrate_of_cyp3a4.html
79,aripiprazole,,cyp2b6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/c040bd1d-45b7-49f2-93ea-aed7220b30ac,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aripiprazole_substrate_of_cyp2b6.html
80,asenapine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/17209c32-56eb-4f84-954d-aed7b7a1b18d,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/asenapine_substrate_of_cyp2d6.html
81,mirtazapine,,cyp2c19,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/10997935,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/mirtazapine_substrate_of_cyp2c19.html
82,iloperidone,,cyp2a6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp2a6.html
83,alfentanil,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/alfentanil_substrate_of_cyp3a4.html
84,reduced-haloperidol,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/9825830,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/reduced-haloperidol_substrate_of_cyp3a4.html
85,reduced-haloperidol,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/9825830,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/reduced-haloperidol_substrate_of_cyp3a4.html
86,S-mephenytoin,,cyp2c19,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/S-mephenytoin_substrate_of_cyp2c19.html
87,beta-hydroxy-simvastatin,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_Par_Grps,http://www.ncbi.nlm.nih.gov/pubmed/15518608,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/beta-hydroxy-simvastatin_substrate_of_cyp3a4.html
88,beta-hydroxy-simvastatin,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_RCT,http://www.ncbi.nlm.nih.gov/pubmed/9542477,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/beta-hydroxy-simvastatin_substrate_of_cyp3a4.html
89,rosuvastatin,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=3249,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/rosuvastatin_substrate_of_cyp3a4.html
90,glyburide,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/glyburide_substrate_of_oatp1b1.html
92,zolpidem,,cyp3a5,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/de965605-268a-4479-86f7-84de949cf36f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zolpidem_substrate_of_cyp3a5.html
93,zolpidem,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/de965605-268a-4479-86f7-84de949cf36f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zolpidem_substrate_of_cyp3a4.html
94,zolpidem,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/de965605-268a-4479-86f7-84de949cf36f,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/zolpidem_substrate_of_cyp3a4.html
95,aliskiren,,p-glycoprotein,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/aliskiren_substrate_of_p-glycoprotein.html
96,tolvaptan,,p-glycoprotein,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/tolvaptan_substrate_of_p-glycoprotein.html
97,quetiapine,,cyp2e1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/16390352,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp2e1.html
98,duloxetine,,cyp1a2,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/duloxetine_substrate_of_cyp1a2.html
100,quetiapine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/473a3ac4-67f4-4782-baa9-7f9bdd8761f4,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp3a4.html
101,quetiapine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/15834460,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp3a4.html
102,quetiapine,,cyp3a4,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_PK_DDI_NR,http://www.ncbi.nlm.nih.gov/pubmed/16390352,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/quetiapine_substrate_of_cyp3a4.html
103,midazolam,,cyp3a5,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/12124305,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/midazolam_substrate_of_cyp3a5.html
104,iloperidone,,cyp1a2,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp1a2.html
105,iloperidone,,cyp1a1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/iloperidone_substrate_of_cyp1a1.html
106,desvenlafaxine,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_CT_PK_Genotype,http://www.ncbi.nlm.nih.gov/pubmed/19142106,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/desvenlafaxine_substrate_of_cyp2d6.html
109,cinacalcet,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_traceable_Drug_Label_Statement,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/cinacalcet_substrate_of_cyp2d6.html
110,clarithromycin,,cyp2c9,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem,http://www.ncbi.nlm.nih.gov/pubmed/9152603,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/clarithromycin_substrate_of_cyp2c9.html
111,theophylline,,cyp1a2,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/theophylline_substrate_of_cyp1a2.html
112,olmesartan,,oatp1b1,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/olmesartan_substrate_of_oatp1b1.html
113,olmesartan,,oatp1b3,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE FOR,Non_Tracable_Statement,http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/olmesartan_substrate_of_oatp1b3.html
114,ziprasidone,,cyp2d6,,is_substrate_of,substrate_of,DIDEO_00000041,EVIDENCE AGAINST,EV_EX_Met_Enz_ID_Cyp450_Hum_Recom,http://www.ncbi.nlm.nih.gov/pubmed/10771452,https://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/dikb-web/ziprasidone_substrate_of_cyp2d6.html
