cui	eg_uri	obo
C0110611	http://dikb.org/ad#C0110611	http://purl.obolibrary.org/obo/GO_0005243
C0017645	http://dikb.org/ad#C0017645	http://purl.obolibrary.org/obo/GO_0005344
C1153543	http://dikb.org/ad#C1153543	http://purl.obolibrary.org/obo/GO_0005483
C1153540	http://dikb.org/ad#C1153540	http://purl.obolibrary.org/obo/GO_0005484
C1167622	http://dikb.org/ad#C1167622	http://purl.obolibrary.org/obo/GO_0005488
C0887909	http://dikb.org/ad#C0887909	http://purl.obolibrary.org/obo/GO_0005571
C0521119	http://dikb.org/ad#C0521119	http://purl.obolibrary.org/obo/GO_0005576
C0016006	http://dikb.org/ad#C0016006	http://purl.obolibrary.org/obo/GO_0005577
C0004799	http://dikb.org/ad#C0004799	http://purl.obolibrary.org/obo/GO_0005604
C0015352	http://dikb.org/ad#C0015352	http://purl.obolibrary.org/obo/GO_0005615
C0175996	http://dikb.org/ad#C0175996	http://purl.obolibrary.org/obo/GO_0005622
C0007634	http://dikb.org/ad#C0007634	http://purl.obolibrary.org/obo/GO_0005623
C1948047	http://dikb.org/ad#C1948047	http://purl.obolibrary.org/obo/GO_0005625
C0008633	http://dikb.org/ad#C0008633	http://purl.obolibrary.org/obo/GO_0005694
C0009813	http://dikb.org/ad#C0009813	http://purl.obolibrary.org/obo/GO_0005702
C0010834	http://dikb.org/ad#C0010834	http://purl.obolibrary.org/obo/GO_0005737
C0026237	http://dikb.org/ad#C0026237	http://purl.obolibrary.org/obo/GO_0005739
C0230839	http://dikb.org/ad#C0230839	http://purl.obolibrary.org/obo/GO_0005741
C0230840	http://dikb.org/ad#C0230840	http://purl.obolibrary.org/obo/GO_0005743
C0024369	http://dikb.org/ad#C0024369	http://purl.obolibrary.org/obo/GO_0005764
C0230812	http://dikb.org/ad#C0230812	http://purl.obolibrary.org/obo/GO_0005765
C0034850	http://dikb.org/ad#C0034850	http://purl.obolibrary.org/obo/GO_0005768
C0887883	http://dikb.org/ad#C0887883	http://purl.obolibrary.org/obo/GO_0005769
C0230825	http://dikb.org/ad#C0230825	http://purl.obolibrary.org/obo/GO_0005771
C0042219	http://dikb.org/ad#C0042219	http://purl.obolibrary.org/obo/GO_0005773
C3887595	http://dikb.org/ad#C3887595	http://purl.obolibrary.org/obo/GO_0005776
C0544966	http://dikb.org/ad#C0544966	http://purl.obolibrary.org/obo/GO_0005776
C0752063	http://dikb.org/ad#C0752063	http://purl.obolibrary.org/obo/GO_0005777
C0014239	http://dikb.org/ad#C0014239	http://purl.obolibrary.org/obo/GO_0005783
C1166837	http://dikb.org/ad#C1166837	http://purl.obolibrary.org/obo/GO_0005788
C0230770	http://dikb.org/ad#C0230770	http://purl.obolibrary.org/obo/GO_0005789
C0230779	http://dikb.org/ad#C0230779	http://purl.obolibrary.org/obo/GO_0005791
C0018042	http://dikb.org/ad#C0018042	http://purl.obolibrary.org/obo/GO_0005794
C0887838	http://dikb.org/ad#C0887838	http://purl.obolibrary.org/obo/GO_0005802
C1383501	http://dikb.org/ad#C1383501	http://purl.obolibrary.org/obo/GO_0005829
C0010853	http://dikb.org/ad#C0010853	http://purl.obolibrary.org/obo/GO_0005856
C0026046	http://dikb.org/ad#C0026046	http://purl.obolibrary.org/obo/GO_0005874
C0025979	http://dikb.org/ad#C0025979	http://purl.obolibrary.org/obo/GO_0005884
C0007603	http://dikb.org/ad#C0007603	http://purl.obolibrary.org/obo/GO_0005886
C0018440	http://dikb.org/ad#C0018440	http://purl.obolibrary.org/obo/GO_0005889
C0230653	http://dikb.org/ad#C0230653	http://purl.obolibrary.org/obo/GO_0005901
C0598180	http://dikb.org/ad#C0598180	http://purl.obolibrary.org/obo/GO_0005905
C0887872	http://dikb.org/ad#C0887872	http://purl.obolibrary.org/obo/GO_0005912
C1167195	http://dikb.org/ad#C1167195	http://purl.obolibrary.org/obo/GO_0005914
C0242358	http://dikb.org/ad#C0242358	http://purl.obolibrary.org/obo/GO_0005923
C0599784	http://dikb.org/ad#C0599784	http://purl.obolibrary.org/obo/GO_0005977
C0596620	http://dikb.org/ad#C0596620	http://purl.obolibrary.org/obo/GO_0006006
C1156899	http://dikb.org/ad#C1156899	http://purl.obolibrary.org/obo/GO_0006024
C1158861	http://dikb.org/ad#C1158861	http://purl.obolibrary.org/obo/GO_0006090
C0017952	http://dikb.org/ad#C0017952	http://purl.obolibrary.org/obo/GO_0006096
C0030892	http://dikb.org/ad#C0030892	http://purl.obolibrary.org/obo/GO_0006098
C0008858	http://dikb.org/ad#C0008858	http://purl.obolibrary.org/obo/GO_0006099
C0015852	http://dikb.org/ad#C0015852	http://purl.obolibrary.org/obo/GO_0006113
C1156545	http://dikb.org/ad#C1156545	http://purl.obolibrary.org/obo/GO_0006117
C0013846	http://dikb.org/ad#C0013846	http://purl.obolibrary.org/obo/GO_0006118
C0030013	http://dikb.org/ad#C0030013	http://purl.obolibrary.org/obo/GO_0006119
C1158678	http://dikb.org/ad#C1158678	http://purl.obolibrary.org/obo/GO_0006163
C0598312	http://dikb.org/ad#C0598312	http://purl.obolibrary.org/obo/GO_0006260
C0012899	http://dikb.org/ad#C0012899	http://purl.obolibrary.org/obo/GO_0006281
C1158530	http://dikb.org/ad#C1158530	http://purl.obolibrary.org/obo/GO_0006284
C0524550	http://dikb.org/ad#C0524550	http://purl.obolibrary.org/obo/GO_0006289
C0376452	http://dikb.org/ad#C0376452	http://purl.obolibrary.org/obo/GO_0006306
C0034865	http://dikb.org/ad#C0034865	http://purl.obolibrary.org/obo/GO_0006310
C1156210	http://dikb.org/ad#C1156210	http://purl.obolibrary.org/obo/GO_0006338
C0040649	http://dikb.org/ad#C0040649	http://purl.obolibrary.org/obo/GO_0006351
C0040712	http://dikb.org/ad#C0040712	http://purl.obolibrary.org/obo/GO_0006412
C0597295	http://dikb.org/ad#C0597295	http://purl.obolibrary.org/obo/GO_0006412
C1519613	http://dikb.org/ad#C1519613	http://purl.obolibrary.org/obo/GO_0006413
C0162847	http://dikb.org/ad#C0162847	http://purl.obolibrary.org/obo/GO_0006457
C0376322	http://dikb.org/ad#C0376322	http://purl.obolibrary.org/obo/GO_0006486
C0597304	http://dikb.org/ad#C0597304	http://purl.obolibrary.org/obo/GO_0006508
C1156810	http://dikb.org/ad#C1156810	http://purl.obolibrary.org/obo/GO_0006525
C1156728	http://dikb.org/ad#C1156728	http://purl.obolibrary.org/obo/GO_0006562
C1156931	http://dikb.org/ad#C1156931	http://purl.obolibrary.org/obo/GO_0006595
C0598783	http://dikb.org/ad#C0598783	http://purl.obolibrary.org/obo/GO_0006629
C1148636	http://dikb.org/ad#C1148636	http://purl.obolibrary.org/obo/GO_0006630
C1158419	http://dikb.org/ad#C1158419	http://purl.obolibrary.org/obo/GO_0006644
C1158438	http://dikb.org/ad#C1158438	http://purl.obolibrary.org/obo/GO_0006665
C0597513	http://dikb.org/ad#C0597513	http://purl.obolibrary.org/obo/GO_0006694
C1157310	http://dikb.org/ad#C1157310	http://purl.obolibrary.org/obo/GO_0006703
C1158831	http://dikb.org/ad#C1158831	http://purl.obolibrary.org/obo/GO_0006730
C0599175	http://dikb.org/ad#C0599175	http://purl.obolibrary.org/obo/GO_0006783
C1157570	http://dikb.org/ad#C1157570	http://purl.obolibrary.org/obo/GO_0006809
C0162585	http://dikb.org/ad#C0162585	http://purl.obolibrary.org/obo/GO_0006811
C1159668	http://dikb.org/ad#C1159668	http://purl.obolibrary.org/obo/GO_0006826
C0678851	http://dikb.org/ad#C0678851	http://purl.obolibrary.org/obo/GO_0006839
C0596846	http://dikb.org/ad#C0596846	http://purl.obolibrary.org/obo/GO_0006869
C1159772	http://dikb.org/ad#C1159772	http://purl.obolibrary.org/obo/GO_0006886
C0015283	http://dikb.org/ad#C0015283	http://purl.obolibrary.org/obo/GO_0006887
C0014139	http://dikb.org/ad#C0014139	http://purl.obolibrary.org/obo/GO_0006897
C0597361	http://dikb.org/ad#C0597361	http://purl.obolibrary.org/obo/GO_0006898
C0031308	http://dikb.org/ad#C0031308	http://purl.obolibrary.org/obo/GO_0006909
C0162638	http://dikb.org/ad#C0162638	http://purl.obolibrary.org/obo/GO_0006915
C0162638	http://dikb.org/ad#C0162638	http://purl.obolibrary.org/obo/GO_0006919
C1159825	http://dikb.org/ad#C1159825	http://purl.obolibrary.org/obo/GO_0006919
C0008018	http://dikb.org/ad#C0008018	http://purl.obolibrary.org/obo/GO_0006935
C0026820	http://dikb.org/ad#C0026820	http://purl.obolibrary.org/obo/GO_0006936
C0149784	http://dikb.org/ad#C0149784	http://purl.obolibrary.org/obo/GO_0006950
C0301872	http://dikb.org/ad#C0301872	http://purl.obolibrary.org/obo/GO_0006955
C0009528	http://dikb.org/ad#C0009528	http://purl.obolibrary.org/obo/GO_0006956
C0009546	http://dikb.org/ad#C0009546	http://purl.obolibrary.org/obo/GO_0006957
C0020967	http://dikb.org/ad#C0020967	http://purl.obolibrary.org/obo/GO_0006959
C1155229	http://dikb.org/ad#C1155229	http://purl.obolibrary.org/obo/GO_0006959
C1155312	http://dikb.org/ad#C1155312	http://purl.obolibrary.org/obo/GO_0006979
C1155303	http://dikb.org/ad#C1155303	http://purl.obolibrary.org/obo/GO_0006983
C0007586	http://dikb.org/ad#C0007586	http://purl.obolibrary.org/obo/GO_0007049
C1155873	http://dikb.org/ad#C1155873	http://purl.obolibrary.org/obo/GO_0007050
C0598175	http://dikb.org/ad#C0598175	http://purl.obolibrary.org/obo/GO_0007059
C0598501	http://dikb.org/ad#C0598501	http://purl.obolibrary.org/obo/GO_0007129
C0007582	http://dikb.org/ad#C0007582	http://purl.obolibrary.org/obo/GO_0007154
C0007577	http://dikb.org/ad#C0007577	http://purl.obolibrary.org/obo/GO_0007155
C1154393	http://dikb.org/ad#C1154393	http://purl.obolibrary.org/obo/GO_0007159
C0037083	http://dikb.org/ad#C0037083	http://purl.obolibrary.org/obo/GO_0007165
C1154413	http://dikb.org/ad#C1154413	http://purl.obolibrary.org/obo/GO_0007267
C0598964	http://dikb.org/ad#C0598964	http://purl.obolibrary.org/obo/GO_0007269
C0234097	http://dikb.org/ad#C0234097	http://purl.obolibrary.org/obo/GO_0007271
C0598282	http://dikb.org/ad#C0598282	http://purl.obolibrary.org/obo/GO_0007399
C1160337	http://dikb.org/ad#C1160337	http://purl.obolibrary.org/obo/GO_0007409
C0597545	http://dikb.org/ad#C0597545	http://purl.obolibrary.org/obo/GO_0007416
C1160339	http://dikb.org/ad#C1160339	http://purl.obolibrary.org/obo/GO_0007417
C1160340	http://dikb.org/ad#C1160340	http://purl.obolibrary.org/obo/GO_0007420
C0025558	http://dikb.org/ad#C0025558	http://purl.obolibrary.org/obo/GO_0007552
C0032961	http://dikb.org/ad#C0032961	http://purl.obolibrary.org/obo/GO_0007565
C0029976	http://dikb.org/ad#C0029976	http://purl.obolibrary.org/obo/GO_0007566
C0005615	http://dikb.org/ad#C0005615	http://purl.obolibrary.org/obo/GO_0007567
C0007581	http://dikb.org/ad#C0007581	http://purl.obolibrary.org/obo/GO_0007569
C0012238	http://dikb.org/ad#C0012238	http://purl.obolibrary.org/obo/GO_0007586
C0221102	http://dikb.org/ad#C0221102	http://purl.obolibrary.org/obo/GO_0007588
C0504085	http://dikb.org/ad#C0504085	http://purl.obolibrary.org/obo/GO_0007588
C0022925	http://dikb.org/ad#C0022925	http://purl.obolibrary.org/obo/GO_0007595
C0019116	http://dikb.org/ad#C0019116	http://purl.obolibrary.org/obo/GO_0007599
C0036658	http://dikb.org/ad#C0036658	http://purl.obolibrary.org/obo/GO_0007600
C0042789	http://dikb.org/ad#C0042789	http://purl.obolibrary.org/obo/GO_0007601
C0042830	http://dikb.org/ad#C0042830	http://purl.obolibrary.org/obo/GO_0007601
C0018767	http://dikb.org/ad#C0018767	http://purl.obolibrary.org/obo/GO_0007605
C0037361	http://dikb.org/ad#C0037361	http://purl.obolibrary.org/obo/GO_0007608
C0004927	http://dikb.org/ad#C0004927	http://purl.obolibrary.org/obo/GO_0007610
C1154338	http://dikb.org/ad#C1154338	http://purl.obolibrary.org/obo/GO_0007611
C0013621	http://dikb.org/ad#C0013621	http://purl.obolibrary.org/obo/GO_0007612
C0023185	http://dikb.org/ad#C0023185	http://purl.obolibrary.org/obo/GO_0007612
C0025260	http://dikb.org/ad#C0025260	http://purl.obolibrary.org/obo/GO_0007613
C0025265	http://dikb.org/ad#C0025265	http://purl.obolibrary.org/obo/GO_0007614
C0423909	http://dikb.org/ad#C0423909	http://purl.obolibrary.org/obo/GO_0007616
C1260875	http://dikb.org/ad#C1260875	http://purl.obolibrary.org/obo/GO_0007618
C0008810	http://dikb.org/ad#C0008810	http://purl.obolibrary.org/obo/GO_0007623
C0015745	http://dikb.org/ad#C0015745	http://purl.obolibrary.org/obo/GO_0007631
C0016006	http://dikb.org/ad#C0016006	http://purl.obolibrary.org/obo/GO_0008001
C0005775	http://dikb.org/ad#C0005775	http://purl.obolibrary.org/obo/GO_0008015
C1149274	http://dikb.org/ad#C1149274	http://purl.obolibrary.org/obo/GO_0008017
C0039065	http://dikb.org/ad#C0039065	http://purl.obolibrary.org/obo/GO_0008021
C1156067	http://dikb.org/ad#C1156067	http://purl.obolibrary.org/obo/GO_0008053
C1149367	http://dikb.org/ad#C1149367	http://purl.obolibrary.org/obo/GO_0008134
C1156530	http://dikb.org/ad#C1156530	http://purl.obolibrary.org/obo/GO_0008203
C1158342	http://dikb.org/ad#C1158342	http://purl.obolibrary.org/obo/GO_0008210
C0678863	http://dikb.org/ad#C0678863	http://purl.obolibrary.org/obo/GO_0008217
C0007587	http://dikb.org/ad#C0007587	http://purl.obolibrary.org/obo/GO_0008219
C1150095	http://dikb.org/ad#C1150095	http://purl.obolibrary.org/obo/GO_0008233
C0596290	http://dikb.org/ad#C0596290	http://purl.obolibrary.org/obo/GO_0008283
C1148636	http://dikb.org/ad#C1148636	http://purl.obolibrary.org/obo/GO_0008289
C0009649	http://dikb.org/ad#C0009649	http://purl.obolibrary.org/obo/GO_0008306
C0035687	http://dikb.org/ad#C0035687	http://purl.obolibrary.org/obo/GO_0008380
C1166825	http://dikb.org/ad#C1166825	http://purl.obolibrary.org/obo/GO_0008385
C0582587	http://dikb.org/ad#C0582587	http://purl.obolibrary.org/obo/GO_0008542
C0242643	http://dikb.org/ad#C0242643	http://purl.obolibrary.org/obo/GO_0008559
C0068355	http://dikb.org/ad#C0068355	http://purl.obolibrary.org/obo/GO_0008753
C0699900	http://dikb.org/ad#C0699900	http://purl.obolibrary.org/obo/GO_0009056
C1516314	http://dikb.org/ad#C1516314	http://purl.obolibrary.org/obo/GO_0009056
C0220781	http://dikb.org/ad#C0220781	http://purl.obolibrary.org/obo/GO_0009058
C0282636	http://dikb.org/ad#C0282636	http://purl.obolibrary.org/obo/GO_0009060
C1160185	http://dikb.org/ad#C1160185	http://purl.obolibrary.org/obo/GO_0009293
C0699748	http://dikb.org/ad#C0699748	http://purl.obolibrary.org/obo/GO_0009405
C0282498	http://dikb.org/ad#C0282498	http://purl.obolibrary.org/obo/GO_0009408
C0010749	http://dikb.org/ad#C0010749	http://purl.obolibrary.org/obo/GO_0009461
C0008266	http://dikb.org/ad#C0008266	http://purl.obolibrary.org/obo/GO_0009507
C0206524	http://dikb.org/ad#C0206524	http://purl.obolibrary.org/obo/GO_0009536
C1154544	http://dikb.org/ad#C1154544	http://purl.obolibrary.org/obo/GO_0009725
C0699040	http://dikb.org/ad#C0699040	http://purl.obolibrary.org/obo/GO_0009986
C1325880	http://dikb.org/ad#C1325880	http://purl.obolibrary.org/obo/GO_0009987
C1999167	http://dikb.org/ad#C1999167	http://purl.obolibrary.org/obo/GO_0010149
C0017262	http://dikb.org/ad#C0017262	http://purl.obolibrary.org/obo/GO_0010467
C0017263	http://dikb.org/ad#C0017263	http://purl.obolibrary.org/obo/GO_0010468
C2265640	http://dikb.org/ad#C2265640	http://purl.obolibrary.org/obo/GO_0010506
C1155872	http://dikb.org/ad#C1155872	http://purl.obolibrary.org/obo/GO_0010564
C1516338	http://dikb.org/ad#C1516338	http://purl.obolibrary.org/obo/GO_0010942
C0162638	http://dikb.org/ad#C0162638	http://purl.obolibrary.org/obo/GO_0012501
C0026846	http://dikb.org/ad#C0026846	http://purl.obolibrary.org/obo/GO_0014889
C0599895	http://dikb.org/ad#C0599895	http://purl.obolibrary.org/obo/GO_0015031
C1158478	http://dikb.org/ad#C1158478	http://purl.obolibrary.org/obo/GO_0015074
C0071728	http://dikb.org/ad#C0071728	http://purl.obolibrary.org/obo/GO_0015288
C0025979	http://dikb.org/ad#C0025979	http://purl.obolibrary.org/obo/GO_0015629
C1159801	http://dikb.org/ad#C1159801	http://purl.obolibrary.org/obo/GO_0015886
C1154689	http://dikb.org/ad#C1154689	http://purl.obolibrary.org/obo/GO_0015893
C0596901	http://dikb.org/ad#C0596901	http://purl.obolibrary.org/obo/GO_0016020
C1167322	http://dikb.org/ad#C1167322	http://purl.obolibrary.org/obo/GO_0016021
C0023796	http://dikb.org/ad#C0023796	http://purl.obolibrary.org/obo/GO_0016042
C1155250	http://dikb.org/ad#C1155250	http://purl.obolibrary.org/obo/GO_0016064
C0683143	http://dikb.org/ad#C0683143	http://purl.obolibrary.org/obo/GO_0016070
C0068355	http://dikb.org/ad#C0068355	http://purl.obolibrary.org/obo/GO_0016174
C1148564	http://dikb.org/ad#C1148564	http://purl.obolibrary.org/obo/GO_0016209
C0007637	http://dikb.org/ad#C0007637	http://purl.obolibrary.org/obo/GO_0016234
C0004391	http://dikb.org/ad#C0004391	http://purl.obolibrary.org/obo/GO_0016236
C1155604	http://dikb.org/ad#C1155604	http://purl.obolibrary.org/obo/GO_0016236
C1155615	http://dikb.org/ad#C1155615	http://purl.obolibrary.org/obo/GO_0016237
C1136031	http://dikb.org/ad#C1136031	http://purl.obolibrary.org/obo/GO_0016246
C1150423	http://dikb.org/ad#C1150423	http://purl.obolibrary.org/obo/GO_0016301
C0031715	http://dikb.org/ad#C0031715	http://purl.obolibrary.org/obo/GO_0016310
C1136031	http://dikb.org/ad#C1136031	http://purl.obolibrary.org/obo/GO_0016441
C0598496	http://dikb.org/ad#C0598496	http://purl.obolibrary.org/obo/GO_0016458
C0033666	http://dikb.org/ad#C0033666	http://purl.obolibrary.org/obo/GO_0016485
C1151028	http://dikb.org/ad#C1151028	http://purl.obolibrary.org/obo/GO_0016491
C1519751	http://dikb.org/ad#C1519751	http://purl.obolibrary.org/obo/GO_0016567
C1156199	http://dikb.org/ad#C1156199	http://purl.obolibrary.org/obo/GO_0016570
C1156200	http://dikb.org/ad#C1156200	http://purl.obolibrary.org/obo/GO_0016573
C1157996	http://dikb.org/ad#C1157996	http://purl.obolibrary.org/obo/GO_0016579
C0683140	http://dikb.org/ad#C0683140	http://purl.obolibrary.org/obo/GO_0017144
C1159123	http://dikb.org/ad#C1159123	http://purl.obolibrary.org/obo/GO_0018119
C1159301	http://dikb.org/ad#C1159301	http://purl.obolibrary.org/obo/GO_0018158
C0162766	http://dikb.org/ad#C0162766	http://purl.obolibrary.org/obo/GO_0018342
C1167395	http://dikb.org/ad#C1167395	http://purl.obolibrary.org/obo/GO_0018995
C0042760	http://dikb.org/ad#C0042760	http://purl.obolibrary.org/obo/GO_0019012
C0444669	http://dikb.org/ad#C0444669	http://purl.obolibrary.org/obo/GO_0019013
C1167518	http://dikb.org/ad#C1167518	http://purl.obolibrary.org/obo/GO_0019013
C1158820	http://dikb.org/ad#C1158820	http://purl.obolibrary.org/obo/GO_0019086
C0035154	http://dikb.org/ad#C0035154	http://purl.obolibrary.org/obo/GO_0019098
C0027793	http://dikb.org/ad#C0027793	http://purl.obolibrary.org/obo/GO_0019226
C0234194	http://dikb.org/ad#C0234194	http://purl.obolibrary.org/obo/GO_0019233
C1156853	http://dikb.org/ad#C1156853	http://purl.obolibrary.org/obo/GO_0019346
C1157325	http://dikb.org/ad#C1157325	http://purl.obolibrary.org/obo/GO_0019371
C0597299	http://dikb.org/ad#C0597299	http://purl.obolibrary.org/obo/GO_0019538
C1154917	http://dikb.org/ad#C1154917	http://purl.obolibrary.org/obo/GO_0019637
C0600431	http://dikb.org/ad#C0600431	http://purl.obolibrary.org/obo/GO_0019722
C2244223	http://dikb.org/ad#C2244223	http://purl.obolibrary.org/obo/GO_0019725
C1167331	http://dikb.org/ad#C1167331	http://purl.obolibrary.org/obo/GO_0019867
C0206431	http://dikb.org/ad#C0206431	http://purl.obolibrary.org/obo/GO_0019882
C0814002	http://dikb.org/ad#C0814002	http://purl.obolibrary.org/obo/GO_0022008
C1148665	http://dikb.org/ad#C1148665	http://purl.obolibrary.org/obo/GO_0022848
C2244392	http://dikb.org/ad#C2244392	http://purl.obolibrary.org/obo/GO_0022900
C2756001	http://dikb.org/ad#C2756001	http://purl.obolibrary.org/obo/GO_0023041
C1156006	http://dikb.org/ad#C1156006	http://purl.obolibrary.org/obo/GO_0030011
C0013765	http://dikb.org/ad#C0013765	http://purl.obolibrary.org/obo/GO_0030023
C1256369	http://dikb.org/ad#C1256369	http://purl.obolibrary.org/obo/GO_0030073
C0887883	http://dikb.org/ad#C0887883	http://purl.obolibrary.org/obo/GO_0030139
C0007589	http://dikb.org/ad#C0007589	http://purl.obolibrary.org/obo/GO_0030154
C1623036	http://dikb.org/ad#C1623036	http://purl.obolibrary.org/obo/GO_0030163
C0032173	http://dikb.org/ad#C0032173	http://purl.obolibrary.org/obo/GO_0030168
C1159970	http://dikb.org/ad#C1159970	http://purl.obolibrary.org/obo/GO_0030182
C0014819	http://dikb.org/ad#C0014819	http://purl.obolibrary.org/obo/GO_0030218
C1154417	http://dikb.org/ad#C1154417	http://purl.obolibrary.org/obo/GO_0030252
C1158406	http://dikb.org/ad#C1158406	http://purl.obolibrary.org/obo/GO_0030258
C2350989	http://dikb.org/ad#C2350989	http://purl.obolibrary.org/obo/GO_0030282
C1148776	http://dikb.org/ad#C1148776	http://purl.obolibrary.org/obo/GO_0030284
C1159709	http://dikb.org/ad#C1159709	http://purl.obolibrary.org/obo/GO_0030301
C1159978	http://dikb.org/ad#C1159978	http://purl.obolibrary.org/obo/GO_0030316
C0004461	http://dikb.org/ad#C0004461	http://purl.obolibrary.org/obo/GO_0030424
C0037313	http://dikb.org/ad#C0037313	http://purl.obolibrary.org/obo/GO_0030431
C1135918	http://dikb.org/ad#C1135918	http://purl.obolibrary.org/obo/GO_0030485
C0039938	http://dikb.org/ad#C0039938	http://purl.obolibrary.org/obo/GO_0030508
